BS_Tilt,BS_Azimuth,BS_Height,Distance,UE_Azimuth,UE_Tilt,RS_CIN_DL,RSRP,UE_Clutter,LOS,First_Diffraction,Last_Diffraction,Indoor_Path,Outdoor_Path,Penetrations_BT1,Penetration_Distance_BT1,Percent_Propagation_Path_BT1,Penetrations_BT2,Penetration_Distance_BT2,Percent_Propagation_Path_BT2,Penetrations_Trees,Penetration_Distance_Trees,Percent_Propagation_Path_Trees,Penetrations_Bridge,Penetration_Distance_Bridge,Percent_Propagation_Path_Bridge,Total_Penetrations,Propagation_Path,Log_Propagation_Path,BS_X,BS_Y,BS_Z,UE_X,UE_Y,UE_Z,Manhattan_Distance,Pathloss,BS_Clutter
0,152,29,519.54,4.4156,-3.2498,14.892,-85.461,5,0,106.08,0,67.555,451.89,0,0,0,5,67.555,100,0,0,0,0,0,0,5,519.45,2.7155,5.9475e+05,5.6333e+06,61,5.9471e+05,5.6328e+06,31.5,558,124.44,4
0,179,32,203.42,31.737,-8.5273,12.932,-83.274,5,0,153.22,0,52.923,150.3,0,0,0,4,52.923,100,0,0,0,0,0,0,4,203.22,2.308,5.9507e+05,5.6329e+06,72,5.9496e+05,5.6327e+06,41.5,280,122.25,4
0,179,32,200,323.13,-4.1467,9.8972,-72.711,27,0,162.39,0,31.339,168.45,0,0,0,2,31.339,100,0,0,0,0,0,0,2,199.78,2.3006,5.9507e+05,5.6329e+06,72,5.9519e+05,5.6328e+06,57.5,280,111.69,4
0,59,32,446.32,267.82,-3.014,9.0502,-92.711,5,0,91.426,0,15.505,429.55,0,0,0,1,15.505,100,0,0,0,0,0,0,1,445.06,2.6484,5.9526e+05,5.6327e+06,94,5.9571e+05,5.6327e+06,83.5,463,131.69,1
0,152,29,493.45,2.4391,-3.4213,16.36,-85.211,5,0,400.34,0,101.04,392.32,0,0,0,4,101.04,100,0,0,0,0,0,0,4,493.36,2.6932,5.9475e+05,5.6333e+06,61,5.9473e+05,5.6328e+06,31.5,514,124.19,4
0,306,32,466.14,96.652,-7.3951,1.9957,-87.774,5,0,0,0,135.05,329.79,0,0,0,8,135.05,100,0,0,0,0,0,0,8,464.84,2.6673,5.9526e+05,5.6327e+06,94,5.948e+05,5.6328e+06,33.5,517,126.75,1
0,179,32,202.07,40.786,-9.1369,12.127,-85.649,5,0,36.22,0,35.207,166.59,0,0,0,4,35.207,100,0,0,0,0,0,0,4,201.8,2.3049,5.9507e+05,5.6329e+06,72,5.9494e+05,5.6328e+06,39.5,285,124.63,4
0,179,32,157.27,321.45,-6.7091,18.969,-59.274,27,1,115.45,0,0,157.09,0,0,0,0,0,100,0,0,0,0,0,0,0,157.09,2.1961,5.9507e+05,5.6329e+06,72,5.9517e+05,5.6328e+06,62.5,221,98.25,4
0,179,32,171.13,314.53,-5.839,12.296,-63.836,6,1,156.09,0,0,170.87,0,0,0,0,0,100,0,0,0,0,0,0,0,170.87,2.2327,5.9507e+05,5.6329e+06,72,5.9519e+05,5.6328e+06,65.5,242,102.81,4
0,152,29,468.34,10.83,-3.6042,10.021,-84.149,5,0,432.91,0,56.556,411.66,0,0,0,4,56.556,100,0,0,0,0,0,0,4,468.21,2.6704,5.9475e+05,5.6333e+06,61,5.9467e+05,5.6328e+06,32.5,548,123.13,4
0,59,32,92.114,212.14,-20.533,15.447,-65.399,6,1,0,0,0,92.025,0,0,0,0,0,100,0,0,0,0,0,0,0,92.025,1.9639,5.9526e+05,5.6327e+06,94,5.9531e+05,5.6328e+06,78.5,127,104.38,1
0,59,32,454.1,259.85,-3.3398,12.543,-79.336,5,0,0,0,64.526,388.32,0,0,0,3,64.526,100,0,0,0,0,0,0,3,452.84,2.6559,5.9526e+05,5.6327e+06,94,5.9571e+05,5.6328e+06,68.5,527,118.31,1
0,282,29,532.51,33.511,-3.278,5.1197,-86.649,5,0,88.323,0,28.372,503.6,0,0,0,5,28.372,100,0,0,0,0,0,0,5,531.97,2.7259,5.9475e+05,5.6333e+06,61,5.9446e+05,5.6328e+06,30.5,738,125.63,4
0,152,29,455.12,12.693,-3.834,12.102,-84.524,5,0,440,0,90.622,364.36,0,0,0,7,90.622,100,0,0,0,0,0,0,7,454.98,2.658,5.9475e+05,5.6333e+06,61,5.9465e+05,5.6328e+06,33.5,544,123.5,4
0,59,32,306.42,248.96,-5.8693,16.966,-75.524,6,0,0,0,132.39,173.26,0,0,0,3,132.39,100,0,0,0,0,0,0,3,305.65,2.4852,5.9526e+05,5.6327e+06,94,5.9555e+05,5.6328e+06,62.5,396,114.5,1
0,179,32,76.688,12.043,-20.387,23.336,-69.086,5,0,60.039,0,12.777,63.887,0,0,0,1,12.777,100,0,0,0,0,0,0,1,76.665,1.8846,5.9507e+05,5.6329e+06,72,5.9506e+05,5.6328e+06,43.5,91,108.06,4
0,306,32,407.54,110.39,-8.3064,0.19897,-66.774,5,1,0,0,0,406.53,0,0,0,0,0,100,0,0,0,0,0,0,0,406.53,2.6091,5.9526e+05,5.6327e+06,94,5.9488e+05,5.6329e+06,52.5,524,105.75,1
0,306,32,154.47,175.54,-14.692,7.4691,-72.774,6,0,0,0,10.838,143.6,0,0,0,1,10.838,100,0,0,0,0,0,0,1,154.44,2.1888,5.9526e+05,5.6327e+06,94,5.9525e+05,5.6329e+06,68.5,166,111.75,1
0,282,29,451.05,32.598,-3.9948,3.5278,-87.399,5,0,88.253,0,47.651,402.96,0,0,0,4,47.651,100,0,0,0,0,0,0,4,450.61,2.6538,5.9475e+05,5.6333e+06,61,5.9451e+05,5.6329e+06,29.5,623,126.38,4
0,306,32,703.38,104.49,-5.1586,1.7259,-74.274,5,0,0,0,12.516,689,0,0,0,1,12.516,100,0,0,0,0,0,0,1,701.51,2.846,5.9526e+05,5.6327e+06,94,5.9458e+05,5.6329e+06,45.5,857,113.25,1
0,152,29,420.84,333.01,-3.4675,12.184,-69.961,5,0,390.23,0,15.128,405.43,0,0,0,1,15.128,100,0,0,0,0,0,0,1,420.56,2.6238,5.9475e+05,5.6333e+06,61,5.9495e+05,5.6329e+06,36.5,566,108.94,4
0,59,32,383.51,245.51,-4.5471,8.6602,-86.774,5,0,0,0,111.27,271.31,0,0,0,8,111.27,100,0,0,0,0,0,0,8,382.58,2.5827,5.9526e+05,5.6327e+06,94,5.9561e+05,5.6329e+06,63.5,508,125.75,1
0,306,32,673.17,106.93,-5.3888,4.7605,-84.024,6,0,0,0,16.906,654.52,0,0,0,2,16.906,100,0,0,0,0,0,0,2,671.42,2.827,5.9526e+05,5.6327e+06,94,5.9462e+05,5.6329e+06,30.5,840,123,1
0,41.6,32,178.01,270.64,-6.5693,25.947,-66.086,6,0,71.232,0,9.1616,168.34,0,0,0,1,9.1616,100,0,0,0,0,0,0,1,177.51,2.2492,5.9507e+05,5.6329e+06,72,5.9525e+05,5.6329e+06,51.5,180,105.06,4
0,59,32,244.59,220.86,-8.0287,20.369,-61.024,6,0,0,0,41.138,203.12,0,0,0,5,41.138,100,0,0,0,0,0,0,5,244.26,2.3879,5.9526e+05,5.6327e+06,94,5.9542e+05,5.6329e+06,59.5,345,100,1
0,59,32,285.8,226.7,-6.8831,23.715,-64.524,6,0,0,0,34.891,250.44,0,0,0,4,34.891,100,0,0,0,0,0,0,4,285.33,2.4553,5.9526e+05,5.6327e+06,94,5.9547e+05,5.6329e+06,59.5,404,103.5,1
0,41.6,32,166.11,267.93,-7.0355,19.54,-69.336,6,0,71.891,0,21.206,144.43,0,0,0,2,21.206,100,0,0,0,0,0,0,2,165.64,2.2192,5.9507e+05,5.6329e+06,72,5.9524e+05,5.6329e+06,50.5,172,108.31,4
0,41.6,32,164.88,264.08,-7.4294,20.078,-68.399,6,0,155.76,0,8.6231,155.79,0,0,0,2,8.6231,100,0,0,0,0,0,0,2,164.41,2.2159,5.9507e+05,5.6329e+06,72,5.9524e+05,5.6329e+06,50.5,181,107.38,4
0,59,32,287.01,221.19,-6.8542,10.043,-75.461,6,0,0,0,25.591,261.03,0,0,0,3,25.591,100,0,0,0,0,0,0,3,286.62,2.4573,5.9526e+05,5.6327e+06,94,5.9545e+05,5.6329e+06,59.5,405,114.44,1
0,59,32,299.21,226.49,-6.5774,26.575,-64.649,6,0,0,0,18.67,280.05,0,0,0,2,18.67,100,0,0,0,0,0,0,2,298.72,2.4753,5.9526e+05,5.6327e+06,94,5.9548e+05,5.6329e+06,73.5,423,103.63,1
0,59,32,628.66,251.45,-2.4138,11.827,-76.961,5,1,0,0,0,627.03,0,0,0,0,0,100,0,0,0,0,0,0,0,627.03,2.7973,5.9526e+05,5.6327e+06,94,5.9586e+05,5.6329e+06,90.5,796,115.94,1
0,306,32,689.77,109.3,-5.2598,12.464,-73.211,6,1,0,0,0,688.03,0,0,0,0,0,100,0,0,0,0,0,0,0,688.03,2.8376,5.9526e+05,5.6327e+06,94,5.9461e+05,5.633e+06,40.5,879,112.19,1
0,152,29,355.14,332.5,-4.4279,18.695,-64.086,5,1,22.307,0,0,354.89,0,0,0,0,0,100,0,0,0,0,0,0,0,354.89,2.5501,5.9475e+05,5.6333e+06,61,5.9492e+05,5.633e+06,33.5,479,103.06,4
0,152,29,363.58,333.36,-4.3254,19.388,-63.899,5,1,22.143,0,0,363.34,0,0,0,0,0,100,0,0,0,0,0,0,0,363.34,2.5603,5.9475e+05,5.6333e+06,61,5.9492e+05,5.6329e+06,33.5,488,102.88,4
0,41.6,32,59.54,240.85,-24.791,12.373,-72.774,6,0,39.389,0,0,59.406,0,0,0,0,0,100,0,0,0,0,0,0,0,59.406,1.7738,5.9507e+05,5.6329e+06,72,5.9512e+05,5.6329e+06,57.5,81,111.75,4
0,41.6,32,135.96,260.26,-9.8064,16.619,-72.586,6,0,54.464,0,3.4617,132.12,0,0,0,1,3.4617,100,0,0,0,0,0,0,1,135.58,2.1322,5.9507e+05,5.6329e+06,72,5.9521e+05,5.6329e+06,49.5,157,111.56,4
0,41.6,32,156.68,255.96,-8.1722,15.406,-58.461,6,1,155.07,0,0,156.25,0,0,0,0,0,100,0,0,0,0,0,0,0,156.25,2.1938,5.9507e+05,5.6329e+06,72,5.9522e+05,5.633e+06,60.5,190,97.438,4
0,59,32,375.13,231.6,-5.1031,12.108,-79.461,10,0,0,0,95.954,278.48,0,0,0,5,95.954,100,0,0,0,0,0,0,5,374.44,2.5734,5.9526e+05,5.6327e+06,94,5.9556e+05,5.633e+06,61.5,527,118.44,1
0,59,32,475.35,241.06,-3.5512,10.065,-80.836,5,0,0,0,84.46,389.82,0,0,0,13,84.46,100,0,0,0,0,0,0,13,474.28,2.676,5.9526e+05,5.6327e+06,94,5.9568e+05,5.633e+06,65.5,646,119.81,1
0,282,29,447.72,46.357,-4.0244,11.245,-89.461,6,0,69.551,0,92.833,354.17,0,0,0,4,92.833,100,0,0,0,0,0,0,4,447,2.6503,5.9475e+05,5.6333e+06,61,5.9443e+05,5.633e+06,29.5,633,128.44,4
0,282,29,412.32,43.919,-4.3688,10.196,-84.836,10,0,69.159,0,89.323,322.38,0,0,0,5,89.323,100,0,0,0,0,0,0,5,411.7,2.6146,5.9475e+05,5.6333e+06,61,5.9447e+05,5.633e+06,29.5,583,123.81,4
0,152,29,305.5,352.67,-5.5156,15.065,-66.586,6,1,119.8,0,0,305.44,0,0,0,0,0,100,0,0,0,0,0,0,0,305.44,2.4849,5.9475e+05,5.6333e+06,61,5.9479e+05,5.633e+06,51.5,342,105.56,4
0,314.3,32,73.41,142.19,-24.529,15.856,-67.774,6,0,19.046,0,9.401,63.926,0,0,0,1,9.401,100,0,0,0,0,0,0,1,73.327,1.8653,5.9507e+05,5.6329e+06,72,5.9503e+05,5.633e+06,38.5,103,106.75,4
0,41.6,32,205.93,253.06,-5.9602,18.763,-60.836,6,1,100.9,0,0,205.39,0,0,0,0,0,100,0,0,0,0,0,0,0,205.39,2.3126,5.9507e+05,5.6329e+06,72,5.9527e+05,5.633e+06,58.5,257,99.813,4
0,59,32,252.88,196.07,-9.0989,1.7259,-77.399,6,0,0,0,32.189,220.59,0,0,0,3,32.189,100,0,0,0,0,0,0,3,252.78,2.4027,5.9526e+05,5.6327e+06,94,5.9533e+05,5.633e+06,64.5,313,116.38,1
0,59,32,588.19,244.52,-2.6768,12.146,-87.149,5,0,0,0,168.47,418.32,0,0,0,8,168.47,100,0,0,0,0,0,0,8,586.79,2.7685,5.9526e+05,5.6327e+06,94,5.9579e+05,5.633e+06,66.5,784,126.13,1
0,152,29,300.27,338.3,-5.2328,23.491,-65.024,10,0,22.339,0,2.9044,297.22,0,0,0,1,2.9044,100,0,0,0,0,0,0,1,300.12,2.4773,5.9475e+05,5.6333e+06,61,5.9487e+05,5.633e+06,32.5,390,104,4
0,59,32,282,196.06,-8.1727,7.4957,-66.149,6,1,0,0,0,281.89,0,0,0,0,0,100,0,0,0,0,0,0,0,281.89,2.4501,5.9526e+05,5.6327e+06,94,5.9534e+05,5.633e+06,70.5,349,105.13,1
0,59,32,336.4,216.9,-6.0241,13.523,-68.649,6,0,0,0,15.867,320.14,0,0,0,1,15.867,100,0,0,0,0,0,0,1,336,2.5263,5.9526e+05,5.6327e+06,94,5.9547e+05,5.633e+06,58.5,471,107.63,1
0,59,32,654.22,245.43,-2.4944,4.6016,-89.711,12,0,0,0,141.55,511.09,0,0,0,5,133.41,93.57,1,8.1424,6.4299,0,0,0,6,652.64,2.8147,5.9526e+05,5.6327e+06,94,5.9586e+05,5.633e+06,70.5,867,128.69,1
0,59,32,848.44,251.59,-1.789,3.4825,-90.461,5,0,0,0,186.58,659.65,0,0,0,8,142.04,86.486,1,44.538,13.514,0,0,0,9,846.23,2.9275,5.9526e+05,5.6327e+06,94,5.9607e+05,5.633e+06,67.5,1073,129.44,1
0,42,29,311.01,32.259,-5.7834,1.2784,-83.649,5,0,88.922,0,112.6,198.1,0,0,0,3,112.6,100,0,0,0,0,0,0,3,310.7,2.4923,5.9475e+05,5.6333e+06,61,5.9459e+05,5.633e+06,29.5,429,122.63,4
0,306,32,652.04,116.41,-5.5623,4.4338,-69.899,6,1,0,0,0,650.56,0,0,0,0,0,100,0,0,0,0,0,0,0,650.56,2.8133,5.9526e+05,5.6327e+06,94,5.9468e+05,5.633e+06,46.5,874,108.88,1
0,59,32,296.23,200.76,-7.5951,9.6244,-65.649,6,1,0,0,0,296.08,0,0,0,0,0,100,0,0,0,0,0,0,0,296.08,2.4714,5.9526e+05,5.6327e+06,94,5.9537e+05,5.633e+06,73.5,382,104.63,1
0,59,32,424.87,228.05,-4.3743,8.7928,-73.711,6,0,0,0,19.763,404.38,0,0,0,4,19.763,100,0,0,0,0,0,0,4,424.15,2.6275,5.9526e+05,5.6327e+06,94,5.9558e+05,5.633e+06,61.5,600,112.69,1
0,59,32,457.13,230.95,-3.9419,9.9699,-71.399,6,1,0,0,0,456.3,0,0,0,0,0,100,0,0,0,0,0,0,0,456.3,2.6592,5.9526e+05,5.6327e+06,94,5.9562e+05,5.633e+06,85.5,643,110.38,1
0,59,32,481.81,232.84,-3.6222,20.581,-72.399,5,1,0,0,0,480.88,0,0,0,0,0,100,0,0,0,0,0,0,0,480.88,2.682,5.9526e+05,5.6327e+06,94,5.9565e+05,5.633e+06,80.5,675,111.38,1
0,306,32,660.83,118.27,-5.4888,8.2828,-71.086,6,0,0,0,4.611,654.76,0,0,0,1,4.611,100,0,0,0,0,0,0,1,659.37,2.8191,5.9526e+05,5.6327e+06,94,5.9468e+05,5.633e+06,48.5,895,110.06,1
0,306,32,637.06,118.09,-5.6923,3.8679,-69.649,6,1,0,0,0,635.65,0,0,0,0,0,100,0,0,0,0,0,0,0,635.65,2.8032,5.9526e+05,5.6327e+06,94,5.947e+05,5.633e+06,48.5,862,108.63,1
0,59,32,527.08,234.11,-3.3118,7.5637,-72.961,5,0,0,0,55.262,470.78,0,0,0,4,55.262,100,0,0,0,0,0,0,4,526.04,2.721,5.9526e+05,5.6327e+06,94,5.9569e+05,5.633e+06,78.5,736,111.94,1
0,59,32,661.51,242.54,-2.5534,3.6232,-84.899,12,0,0,0,73.117,586.86,0,0,0,3,32.71,84.645,1,40.407,15.355,0,0,0,4,659.98,2.8195,5.9526e+05,5.6327e+06,94,5.9585e+05,5.633e+06,64.5,892,123.88,1
0,282,29,361.72,50.722,-5.1342,16.488,-82.961,6,0,29.295,0,51.894,309.17,0,0,0,3,51.894,100,0,0,0,0,0,0,3,361.06,2.5576,5.9475e+05,5.6333e+06,61,5.9447e+05,5.633e+06,37.5,509,121.94,4
0,306,32,456.83,134.29,-7.4208,1.8776,-70.774,6,1,0,0,0,456.15,0,0,0,0,0,100,0,0,0,0,0,0,0,456.15,2.6591,5.9526e+05,5.6327e+06,94,5.9494e+05,5.633e+06,34.5,646,109.75,1
0,175,29,445.12,334.87,-1.2227,3.623,-79.524,5,1,443.85,0,0,444.85,0,0,0,0,0,100,0,0,0,0,0,0,0,444.85,2.6482,5.9555e+05,5.6335e+06,73,5.9574e+05,5.6331e+06,77.5,592,118.5,1
0,59,32,581.63,236.86,-2.9035,2.8902,-83.836,5,0,436.5,0,29.156,551.26,0,0,0,3,29.156,100,0,0,0,0,0,0,3,580.42,2.7637,5.9526e+05,5.6327e+06,94,5.9575e+05,5.633e+06,84.5,805,122.81,1
0,152,29,215.37,13.972,-8.0604,16.411,-66.524,6,0,165.47,0,11.233,204.07,0,0,0,2,11.233,100,0,0,0,0,0,0,2,215.3,2.333,5.9475e+05,5.6333e+06,61,5.947e+05,5.6331e+06,51.5,261,105.5,4
0,59,32,437.23,216.16,-4.6418,5.2086,-78.399,6,0,0,0,71.207,365.53,0,0,0,1,71.207,100,0,0,0,0,0,0,1,436.73,2.6402,5.9526e+05,5.6327e+06,94,5.9552e+05,5.6331e+06,69.5,611,117.38,1
0,59,32,824.02,244.87,-2.1198,5.9392,-88.149,12,0,0,0,137.85,684.2,0,0,0,8,137.85,81.394,0,0,18.606,0,0,0,8,822.05,2.9149,5.9526e+05,5.6327e+06,94,5.9601e+05,5.6331e+06,63.5,1096,127.13,1
0,59,32,923.39,247.32,-1.7679,2.3033,-90.086,28,0,0,0,142.18,778.91,0,0,0,6,119.93,70.738,0,22.255,29.262,0,0,0,6,921.1,2.9643,5.9526e+05,5.6327e+06,94,5.9612e+05,5.6331e+06,65.5,1208,129.06,1
0,59,32,911.02,248.22,-1.7918,2.5745,-90.149,28,0,0,0,144.39,764.35,0,0,0,7,132.72,71.332,0,11.674,28.668,0,0,0,7,908.74,2.9584,5.9526e+05,5.6327e+06,94,5.9611e+05,5.6331e+06,65.5,1184,129.13,1
0,306,32,932.54,113.38,-4.0178,5.9517,-88.774,6,0,0,0.63158,143.9,786.42,0,0,0,5,143.9,100,0,0,0,0,0,0,5,930.32,2.9686,5.9526e+05,5.6327e+06,94,5.9441e+05,5.6331e+06,28.5,1226,127.75,1
0,41.6,32,176.78,201.92,-9.7888,13.735,-60.711,27,1,161.88,0,0,176.68,0,0,0,0,0,100,0,0,0,0,0,0,0,176.68,2.2472,5.9507e+05,5.6329e+06,72,5.9514e+05,5.6331e+06,65.5,230,99.688,4
0,175,29,402.86,339.36,-1.493,1.7402,-84.399,5,0,306.11,0,61.653,341.02,0,0,0,6,61.653,100,0,0,0,0,0,0,6,402.67,2.6049,5.9555e+05,5.6335e+06,73,5.9569e+05,5.6331e+06,62.5,519,123.38,1
0,59,32,762.97,241.42,-2.3642,10.232,-82.149,5,0,0,0,10.366,750.87,0,0,0,1,10.366,87.319,0,0,12.681,0,0,0,1,761.24,2.8815,5.9526e+05,5.6327e+06,94,5.9593e+05,5.6331e+06,86.5,1035,121.13,1
5,183,34,806.6,343.65,-1.5978,14.478,-89.899,28,1,16.975,0,0,806.32,0,0,0,0,0,43.224,0,0,56.776,0,0,0,0,806.32,2.9065,5.9588e+05,5.6339e+06,87,5.9611e+05,5.6331e+06,65.5,1001,128.88,3
0,59,32,407.98,197.55,-5.6691,13.093,-69.649,27,1,0,0,0,407.81,0,0,0,0,0,100,0,0,0,0,0,0,0,407.81,2.6105,5.9526e+05,5.6327e+06,94,5.9539e+05,5.6331e+06,67.5,512,108.63,1
0,175,29,390.51,334.68,-1.5402,1.4903,-82.336,5,0,389.27,0,0,390.27,0,0,0,0,0,100,0,0,0,0,0,0,0,390.27,2.5914,5.9555e+05,5.6335e+06,73,5.9572e+05,5.6331e+06,79.5,520,121.31,1
0,175,29,433.6,323.16,-1.3872,5.3991,-86.711,12,0,406.55,0,133.57,299.56,0,0,0,5,133.57,97.732,0,0,2.2676,0,0,0,5,433.13,2.6366,5.9555e+05,5.6335e+06,73,5.9581e+05,5.6331e+06,62.5,607,125.69,1
0,152,29,196.6,314.18,-7.6769,16.979,-75.024,6,0,75.752,0,54.348,141.95,0,0,0,5,54.348,100,0,0,0,0,0,0,5,196.3,2.2929,5.9475e+05,5.6333e+06,61,5.949e+05,5.6331e+06,34.5,278,114,4
0,314.3,32,243.38,148.27,-8.5292,0.65503,-73.524,6,0,198.76,0,13.685,229.48,0,0,0,1,13.685,100,0,0,0,0,0,0,1,243.17,2.3859,5.9507e+05,5.6329e+06,72,5.9494e+05,5.6331e+06,35.5,335,112.5,4
0,314.3,32,223.49,164.16,-8.7756,11.728,-75.024,6,1,15.019,0,0,223.41,0,0,0,0,0,100,0,0,0,0,0,0,0,223.41,2.3491,5.9507e+05,5.6329e+06,72,5.9501e+05,5.6331e+06,54.5,276,114,4
0,41.6,32,206.06,181.39,-8.9629,5.1152,-73.711,6,0,60.809,0,9.0362,196.99,0,0,0,1,9.0362,100,0,0,0,0,0,0,1,206.03,2.3139,5.9507e+05,5.6329e+06,72,5.9508e+05,5.6331e+06,39.5,211,112.69,4
0,41.6,32,215.06,197.59,-8.072,-0.47321,-75.649,6,0,151.63,0,45.859,169.11,0,0,0,1,45.859,100,0,0,0,0,0,0,1,214.96,2.3324,5.9507e+05,5.6329e+06,72,5.9514e+05,5.6331e+06,41.5,270,114.63,4
0,41.6,32,474.05,243.71,-1.8727,2.5977,-76.461,27,0,254.9,0,0,472.94,0,0,0,0,0,100,0,0,0,0,0,0,0,472.94,2.6748,5.9507e+05,5.6329e+06,72,5.955e+05,5.6331e+06,72.5,635,115.44,4
0,175,29,366.24,336.16,-1.7985,10.82,-79.586,27,0,293.02,0,42.31,323.72,0,0,0,3,42.31,100,0,0,0,0,0,0,3,366.03,2.5635,5.9555e+05,5.6335e+06,73,5.957e+05,5.6331e+06,61.5,483,118.56,1
0,175,29,417.83,323.76,-1.4395,0.92193,-86.461,5,0,403.41,0,120.53,296.85,0,0,0,5,120.53,100,0,0,0,0,0,0,5,417.38,2.6205,5.9555e+05,5.6335e+06,73,5.958e+05,5.6331e+06,62.5,584,125.44,1
0,282,29,336.01,66.869,-5.5246,13.841,-75.524,6,0,36.622,0,53.283,281.9,0,0,0,4,53.283,100,0,0,0,0,0,0,4,335.19,2.5253,5.9475e+05,5.6333e+06,61,5.9445e+05,5.6331e+06,34.5,441,114.5,4
0,282,29,306.47,65.107,-6.0533,18.557,-75.524,6,0,199.64,0,27.566,278.17,0,0,0,2,27.566,100,0,0,0,0,0,0,2,305.74,2.4853,5.9475e+05,5.6333e+06,61,5.9448e+05,5.6331e+06,38.5,407,114.5,4
0,175,29,321.44,11.485,-2.9385,3.7503,-78.149,27,0,277.57,0,73.37,247.97,0,0,0,3,73.37,100,0,0,0,0,0,0,3,321.34,2.507,5.9555e+05,5.6335e+06,73,5.9549e+05,5.6331e+06,56.5,379,117.13,1
0,175,29,323.39,339.55,-2.2136,12.397,-78.774,27,0,304.9,0,50.025,273.21,0,0,0,3,50.025,100,0,0,0,0,0,0,3,323.24,2.5095,5.9555e+05,5.6335e+06,73,5.9566e+05,5.6332e+06,60.5,416,117.75,1
0,175,29,520.41,306.56,-1.2659,9.3327,-78.961,5,1,128.59,0,0,519.45,0,0,0,0,0,100,0,0,0,0,0,0,0,519.45,2.7155,5.9555e+05,5.6335e+06,73,5.9597e+05,5.6332e+06,61.5,728,117.94,1
0,282,29,387.57,75.964,-4.9401,19.508,-81.274,6,0,36.587,0,131.98,254.54,0,0,0,4,131.98,100,0,0,0,0,0,0,4,386.52,2.5872,5.9475e+05,5.6333e+06,61,5.9438e+05,5.6332e+06,27.5,470,120.25,4
0,282,29,130.73,39.413,-12.716,21.423,-64.649,5,1,88.216,0,0,130.56,0,0,0,0,0,100,0,0,0,0,0,0,0,130.56,2.1158,5.9475e+05,5.6333e+06,61,5.9467e+05,5.6332e+06,46.5,184,103.63,4
0,175,29,289.06,358.81,-3.0694,16.581,-66.899,27,0,209.94,0,12.684,276.33,0,0,0,1,12.684,100,0,0,0,0,0,0,1,289.01,2.4609,5.9555e+05,5.6335e+06,73,5.9556e+05,5.6332e+06,57.5,295,105.88,1
0,175,29,511.96,305.46,-1.3987,9.3372,-78.836,5,1,113.08,0,0,510.98,0,0,0,0,0,100,0,0,0,0,0,0,0,510.98,2.7084,5.9555e+05,5.6335e+06,73,5.9597e+05,5.6332e+06,60.5,714,117.81,1
0,282,29,399.11,79.169,-4.798,4.8384,-73.649,6,1,393.92,0,0,398.01,0,0,0,0,0,100,0,0,0,0,0,0,0,398.01,2.5999,5.9475e+05,5.6333e+06,61,5.9436e+05,5.6332e+06,58.5,467,112.63,4
0,152,29,100.72,330.89,-15.271,14.912,-67.274,6,1,21.567,0,0,100.65,0,0,0,0,0,100,0,0,0,0,0,0,0,100.65,2.0028,5.9475e+05,5.6333e+06,61,5.948e+05,5.6332e+06,33.5,137,106.25,4
0,175,29,325.85,35.885,-4.125,7.416,-77.336,27,0,149.34,0,59.178,266.3,0,0,0,7,59.178,100,0,0,0,0,0,0,7,325.48,2.5125,5.9555e+05,5.6335e+06,73,5.9536e+05,5.6332e+06,50.5,455,116.31,1
0,175,29,290.33,19.309,-3.8425,6.3695,-76.774,27,0,230.99,0,97.697,192.49,0,0,0,1,97.697,100,0,0,0,0,0,0,1,290.19,2.4627,5.9555e+05,5.6335e+06,73,5.9545e+05,5.6332e+06,53.5,370,115.75,1
0,175,29,264.37,356.96,-3.5713,11.903,-71.711,27,0,192.57,0,22.631,241.7,0,0,0,1,22.631,100,0,0,0,0,0,0,1,264.33,2.4221,5.9555e+05,5.6335e+06,73,5.9556e+05,5.6332e+06,56.5,278,110.69,1
0,152,29,120.3,296.14,-12.422,19.636,-69.711,6,0,60.66,0,13.479,106.55,0,0,0,4,13.479,100,0,0,0,0,0,0,4,120.03,2.0793,5.9475e+05,5.6333e+06,61,5.9486e+05,5.6332e+06,40.5,161,108.69,4
0,175,29,311.2,37.164,-4.1353,1.7657,-77.086,27,0,148.9,0,49.177,261.66,0,0,0,3,49.177,100,0,0,0,0,0,0,3,310.83,2.4925,5.9555e+05,5.6335e+06,73,5.9536e+05,5.6332e+06,49.5,436,116.06,1
0,175,29,405.29,308.09,-1.9078,13.273,-74.649,5,1,131.15,0,0,404.57,0,0,0,0,0,100,0,0,0,0,0,0,0,404.57,2.607,5.9555e+05,5.6335e+06,73,5.9587e+05,5.6332e+06,59.5,569,113.63,1
0,175,29,540.63,298.75,-1.3245,6.8223,-81.336,5,1,78.862,0,0,539.45,0,0,0,0,0,61.472,0,0,38.528,0,0,0,0,539.45,2.7319,5.9555e+05,5.6335e+06,73,5.9602e+05,5.6332e+06,60.5,734,120.31,1
0,314.3,32,332.47,163.04,-5.9244,0.15496,-77.461,6,0,15.107,0,36.718,295.63,0,0,0,3,36.718,100,0,0,0,0,0,0,3,332.34,2.5216,5.9507e+05,5.6329e+06,72,5.9497e+05,5.6332e+06,37.5,415,116.44,4
0,314.3,32,316.17,173.28,-6.0482,1.6847,-79.649,6,0,290.53,0,58.303,257.81,0,0,0,3,58.303,100,0,0,0,0,0,0,3,316.11,2.4998,5.9507e+05,5.6329e+06,72,5.9503e+05,5.6332e+06,38.5,351,118.63,4
